名前,年月,チーム,背番号,得セット,失セット,勝敗,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
酒井啓輔,2020-11,東レアローズ,14,21,7,7,13,0,0,0,,,0,0,0,1,2,0,1,1,0,0,0,1,,0.0,0.08,0.0,
酒井啓輔,2021-01,東レアローズ,14,4,8,1,6,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,,0.0,0.0,0.0,
酒井啓輔,2021-02,東レアローズ,14,9,6,3,8,2,2,0,100.0,100.0,0,0,0,3,15,0,1,3,0,0,0,5,,0.25,0.38,3.3,
酒井啓輔,2021-03,東レアローズ,14,16,13,4,9,0,0,0,,,0,0,0,2,2,0,0,1,0,0,0,2,,0.0,0.22,12.5,
金丸晃大,2020-10,ジェイテクトSTINGS,2,13,8,4,16,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.06,,
金丸晃大,2020-11,ジェイテクトSTINGS,2,17,12,5,8,1,0,0,0.0,0.0,0,0,0,1,7,0,0,1,0,0,0,1,,0.0,0.12,3.6,
金丸晃大,2020-12,ジェイテクトSTINGS,2,4,4,1,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金丸晃大,2021-01,ジェイテクトSTINGS,2,10,12,2,14,2,0,1,0.0,-50.0,0,0,0,1,3,0,0,0,3,2,0,1,,0.0,0.07,0.0,66.7
金丸晃大,2021-02,ジェイテクトSTINGS,2,15,7,5,10,1,1,0,100.0,100.0,0,0,0,0,7,0,0,1,0,0,0,1,,0.1,0.0,3.6,
金丸晃大,2021-03,ジェイテクトSTINGS,2,19,10,6,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金子聖輝,2020-10,JTサンダーズ広島,17,15,0,5,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
金子聖輝,2020-11,JTサンダーズ広島,17,8,9,2,12,64,27,7,42.2,31.2,19,7,5,5,44,3,2,11,2,0,2,35,36.8,2.25,0.42,11.9,50.0
金子聖輝,2020-12,JTサンダーズ広島,17,2,6,0,5,5,2,0,40.0,40.0,1,1,0,2,4,0,0,0,0,0,0,4,100.0,0.4,0.4,0.0,
金子聖輝,2021-01,JTサンダーズ広島,17,9,8,2,8,1,1,0,100.0,100.0,0,0,0,0,3,0,0,1,0,0,0,1,,0.12,0.0,8.3,
金子聖輝,2021-02,JTサンダーズ広島,17,11,18,3,15,4,2,0,50.0,50.0,0,0,0,2,43,2,5,13,2,0,0,6,,0.13,0.13,9.3,0.0
金子聖輝,2021-03,JTサンダーズ広島,17,20,12,5,32,27,10,3,37.0,25.9,0,0,0,10,117,5,9,27,2,0,0,25,,0.31,0.31,8.1,0.0
鈴木悠二,2020-10,東レアローズ,18,4,15,0,14,0,0,0,,,0,0,0,0,20,1,2,7,0,0,0,1,,0.0,0.0,11.2,
鈴木悠二,2020-11,東レアローズ,18,21,7,7,21,0,0,0,,,0,0,0,0,24,1,5,7,0,0,0,1,,0.0,0.0,6.2,
鈴木悠二,2021-01,東レアローズ,18,8,13,2,17,2,1,0,50.0,50.0,0,0,0,1,19,1,6,3,0,0,0,3,,0.06,0.06,1.3,
鈴木悠二,2021-02,東レアローズ,18,16,17,4,30,32,17,2,53.1,46.9,0,0,0,1,109,12,19,34,7,5,0,30,,0.57,0.03,14.4,71.4
鈴木悠二,2021-03,東レアローズ,18,16,13,4,23,7,4,1,57.1,42.9,0,0,0,1,46,0,9,12,3,3,0,5,,0.17,0.04,1.6,100.0
鈴木祐貴,2021-03,パナソニックパンサーズ,11,3,1,1,1,4,1,0,25.0,25.0,0,0,0,1,1,1,0,1,0,0,0,3,,1.0,1.0,125.0,
長友優磨,2020-10,FC東京,14,5,12,1,14,96,49,8,51.0,42.7,45,26,4,2,39,0,7,9,0,0,0,51,57.8,3.5,0.14,1.3,
長友優磨,2020-11,FC東京,14,11,18,1,20,32,18,2,56.2,50.0,16,13,0,3,29,2,2,8,1,0,0,23,81.2,0.9,0.15,12.1,0.0
長友優磨,2020-12,FC東京,14,6,4,2,7,40,16,6,40.0,25.0,7,3,0,1,14,1,2,2,0,0,0,18,42.9,2.29,0.14,7.1,
長友優磨,2021-01,FC東京,14,10,11,2,12,98,49,3,50.0,46.9,36,16,1,2,33,1,4,10,3,1,0,52,44.4,4.08,0.17,7.6,33.3
長友優磨,2021-02,FC東京,14,11,19,2,22,181,80,18,44.2,34.3,86,33,14,4,69,1,13,18,1,0,0,85,38.4,3.64,0.18,3.3,0.0
長友優磨,2021-03,FC東京,14,2,18,0,16,70,36,4,51.4,45.7,28,12,2,0,28,1,9,4,0,0,0,37,42.9,2.25,0.0,-0.9,
長田翼,2020-10,VC長野トライデンツ,24,3,15,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長田翼,2020-11,VC長野トライデンツ,24,8,17,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長田翼,2020-12,VC長野トライデンツ,24,4,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長田翼,2021-01,VC長野トライデンツ,24,0,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
長田翼,2021-02,VC長野トライデンツ,24,3,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
関田誠大,2020-10,堺ブレイザーズ,11,11,8,3,19,8,4,1,50.0,37.5,1,0,1,6,74,4,10,17,1,0,0,14,0.0,0.21,0.32,7.8,0.0
関田誠大,2020-11,堺ブレイザーズ,11,11,18,2,29,8,5,0,62.5,62.5,0,0,0,3,104,6,10,30,2,0,0,14,,0.17,0.1,10.6,0.0
関田誠大,2020-12,堺ブレイザーズ,11,6,3,2,9,1,0,0,0.0,0.0,0,0,0,2,30,1,4,4,2,0,0,3,,0.0,0.22,3.3,0.0
関田誠大,2021-01,堺ブレイザーズ,11,14,10,4,24,7,4,1,57.1,42.9,0,0,0,3,87,4,12,20,2,0,0,11,,0.17,0.12,6.9,0.0
関田誠大,2021-02,堺ブレイザーズ,11,17,16,4,33,8,4,0,50.0,50.0,0,0,0,7,115,4,12,22,3,0,1,15,,0.12,0.21,5.7,16.7
関田誠大,2021-03,堺ブレイザーズ,11,9,15,2,24,7,3,0,42.9,42.9,0,0,0,3,99,5,8,22,2,0,0,11,,0.12,0.12,8.6,0.0
陳建禎,2020-10,JTサンダーズ広島,19,15,0,5,15,77,36,5,46.8,40.3,11,7,1,4,80,1,7,18,113,56,20,41,63.6,2.4,0.27,4.7,58.4
陳建禎,2020-11,JTサンダーズ広島,19,12,15,2,22,150,75,5,50.0,46.7,22,12,2,9,84,4,14,19,126,55,28,88,54.5,3.41,0.41,6.2,54.8
陳建禎,2021-01,JTサンダーズ広島,19,10,14,2,22,114,46,6,40.4,35.1,13,6,0,6,81,3,10,22,130,53,30,55,46.2,2.09,0.27,7.4,52.3
陳建禎,2021-02,JTサンダーズ広島,19,8,18,2,22,115,57,7,49.6,43.5,12,8,1,9,88,3,13,27,110,48,28,69,66.7,2.59,0.41,7.4,56.4
陳建禎,2021-03,JTサンダーズ広島,19,20,12,5,29,136,64,10,47.1,39.7,9,4,2,8,111,7,19,27,160,63,51,79,44.4,2.21,0.28,8.1,55.3
饒書涵,2020-11,ジェイテクトSTINGS,5,11,7,3,18,65,32,4,49.2,43.1,0,0,0,8,51,1,3,7,6,4,2,41,,1.78,0.44,3.9,83.3
饒書涵,2020-12,ジェイテクトSTINGS,5,4,4,1,8,23,16,3,69.6,56.5,0,0,0,5,20,0,2,2,3,3,0,21,,2.0,0.62,0.0,100.0
饒書涵,2021-01,ジェイテクトSTINGS,5,10,12,2,21,60,40,1,66.7,65.0,0,0,0,6,60,0,6,9,14,4,4,46,,1.9,0.29,1.2,42.9
饒書涵,2021-02,ジェイテクトSTINGS,5,12,4,4,16,51,33,1,64.7,62.7,0,0,0,5,51,2,0,7,4,2,0,40,,2.06,0.31,7.4,50.0
高松卓矢,2020-10,大分三好ヴァイセアドラー,15,1,15,0,15,90,33,6,36.7,30.0,17,6,1,3,50,2,11,16,93,36,26,38,35.3,2.2,0.2,6.5,52.7
高松卓矢,2020-11,大分三好ヴァイセアドラー,15,4,21,0,12,69,21,2,30.4,27.5,3,0,0,2,40,4,7,8,64,28,12,27,0.0,1.75,0.17,10.6,53.1
高松卓矢,2020-12,大分三好ヴァイセアドラー,15,3,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
高松卓矢,2021-01,大分三好ヴァイセアドラー,15,5,12,0,7,12,3,1,25.0,16.7,1,1,0,0,17,0,3,3,11,7,1,3,100.0,0.43,0.0,0.0,68.2
高梨健太,2020-10,ウルフドッグス名古屋,22,11,7,3,18,142,56,6,39.4,35.2,17,6,2,6,66,1,17,19,118,59,31,63,35.3,3.11,0.33,2.3,63.1
高梨健太,2020-11,ウルフドッグス名古屋,22,21,5,7,26,193,103,6,53.4,50.3,26,19,0,10,107,4,26,19,153,75,31,117,73.1,3.96,0.38,2.1,59.2
高梨健太,2020-12,ウルフドッグス名古屋,22,4,4,1,8,68,32,1,47.1,45.6,7,4,0,5,34,3,4,9,53,18,14,40,57.1,4.0,0.62,12.5,47.2
高梨健太,2021-01,ウルフドッグス名古屋,22,15,6,5,21,171,92,12,53.8,46.8,28,16,3,7,85,8,20,29,159,80,37,107,57.1,4.38,0.33,12.1,61.9
高梨健太,2021-02,ウルフドッグス名古屋,22,11,9,3,20,147,69,7,46.9,42.2,21,11,3,8,85,2,20,20,154,63,36,79,52.4,3.45,0.4,2.4,52.6
高梨健太,2021-03,ウルフドッグス名古屋,22,19,9,6,26,171,82,4,48.0,45.6,24,12,1,11,108,3,13,20,174,68,46,96,50.0,3.15,0.42,4.4,52.3
高橋健太郎,2020-10,東レアローズ,2,4,15,0,13,28,13,1,46.4,42.9,0,0,0,7,20,0,3,2,4,1,2,20,,1.0,0.54,-1.2,50.0
高橋健太郎,2020-11,東レアローズ,2,21,7,7,22,55,35,3,63.6,58.2,0,0,0,14,42,3,12,9,1,0,0,52,,1.59,0.64,5.4,0.0
高橋健太郎,2021-01,東レアローズ,2,8,13,2,18,32,16,3,50.0,40.6,0,0,0,5,24,1,8,0,5,1,4,22,,0.89,0.28,-4.2,60.0
高橋健太郎,2021-02,東レアローズ,2,16,17,4,33,88,53,1,60.2,59.1,0,0,0,15,61,5,20,15,11,4,4,73,,1.61,0.45,6.1,54.5
高橋健太郎,2021-03,東レアローズ,2,16,13,4,25,85,58,3,68.2,64.7,0,0,0,7,51,1,18,14,1,1,0,66,,2.32,0.28,0.0,100.0
高橋良,2021-03,ウルフドッグス名古屋,19,6,0,2,3,3,1,0,33.3,33.3,0,0,0,0,1,0,0,0,0,0,0,1,,0.33,0.0,0.0,
高澤和貴,2020-10,VC長野トライデンツ,21,3,15,0,8,0,0,0,,,0,0,0,0,5,0,1,1,3,3,0,0,,0.0,0.0,0.0,100.0
高澤和貴,2020-11,VC長野トライデンツ,21,5,18,0,10,0,0,0,,,0,0,0,0,8,0,1,0,1,0,1,0,,0.0,0.0,-3.1,50.0
高澤和貴,2021-01,VC長野トライデンツ,21,7,14,2,21,0,0,0,,,0,0,0,0,0,0,0,0,13,1,2,0,,0.0,0.0,,15.4
高澤和貴,2021-02,VC長野トライデンツ,21,7,24,0,18,0,0,0,,,0,0,0,0,0,0,0,0,5,4,1,0,,0.0,0.0,,90.0
高澤和貴,2021-03,VC長野トライデンツ,21,5,22,1,14,0,0,0,,,0,0,0,0,0,0,0,0,7,4,1,0,,0.0,0.0,,64.3
高野直哉,2020-10,堺ブレイザーズ,4,11,8,3,18,93,42,7,45.2,37.6,12,4,1,5,57,2,14,16,126,48,44,49,33.3,2.33,0.28,4.4,55.6
高野直哉,2020-11,堺ブレイザーズ,4,11,18,2,28,136,68,9,50.0,43.4,21,13,2,8,88,1,18,22,171,75,54,77,61.9,2.43,0.29,2.3,59.6
高野直哉,2020-12,堺ブレイザーズ,4,6,3,2,9,52,30,5,57.7,48.1,9,7,0,7,38,4,8,12,65,28,21,41,77.8,3.33,0.78,13.2,59.2
高野直哉,2021-01,堺ブレイザーズ,4,14,10,4,21,101,54,9,53.5,44.6,17,9,3,10,78,1,16,28,143,69,28,65,52.9,2.57,0.48,5.1,58.0
高野直哉,2021-02,堺ブレイザーズ,4,17,16,4,31,166,84,5,50.6,47.6,21,14,1,8,106,2,29,22,232,98,73,94,66.7,2.71,0.26,0.2,58.0
高野直哉,2021-03,堺ブレイザーズ,4,9,18,2,22,114,55,7,48.2,42.1,20,12,2,2,53,4,13,17,148,45,43,61,60.0,2.5,0.09,9.4,44.9
鳥飼亜斗夢,2020-10,サントリーサンバーズ,4,10,7,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
鳥飼亜斗夢,2021-03,サントリーサンバーズ,4,4,3,1,2,12,4,0,33.3,33.3,2,0,0,0,4,0,0,1,7,2,1,4,0.0,2.0,0.0,6.2,35.7
鵜野幸也,2020-10,堺ブレイザーズ,23,11,5,3,5,26,6,2,23.1,15.4,9,1,2,2,12,0,4,5,17,7,4,8,11.1,1.2,0.4,2.1,52.9
鵜野幸也,2020-11,堺ブレイザーズ,23,10,15,2,2,3,1,0,33.3,33.3,1,0,0,0,2,0,1,1,4,2,0,1,0.0,0.5,0.0,0.0,50.0
鵜野幸也,2020-12,堺ブレイザーズ,23,6,3,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
鵜野幸也,2021-01,堺ブレイザーズ,23,14,10,4,24,164,83,7,50.6,46.3,41,20,0,3,93,5,11,27,153,67,36,91,48.8,3.46,0.12,9.7,55.6
鵜野幸也,2021-02,堺ブレイザーズ,23,17,16,4,24,151,71,6,47.0,43.0,34,18,0,5,72,1,10,11,142,62,39,77,52.9,2.96,0.21,1.7,57.4
鵜野幸也,2021-03,堺ブレイザーズ,23,9,18,2,18,103,40,7,38.8,32.0,30,11,2,3,60,4,12,13,106,37,25,47,36.7,2.22,0.17,7.1,46.7
鶴田大樹,2020-10,サントリーサンバーズ,1,13,7,4,20,0,0,0,,,0,0,0,0,0,0,0,0,78,35,29,0,,0.0,0.0,,63.5
鶴田大樹,2020-11,サントリーサンバーズ,1,20,10,6,30,0,0,0,,,0,0,0,0,0,0,0,0,166,80,53,0,,0.0,0.0,,64.2
鶴田大樹,2021-01,サントリーサンバーズ,1,18,4,6,22,0,0,0,,,0,0,0,0,0,0,0,0,134,45,53,0,,0.0,0.0,,53.4
鶴田大樹,2021-02,サントリーサンバーズ,1,24,4,8,28,0,0,0,,,0,0,0,0,0,0,0,0,165,94,31,0,,0.0,0.0,,66.4
鶴田大樹,2021-03,サントリーサンバーズ,1,22,5,7,27,0,0,0,,,0,0,0,0,0,0,0,0,108,56,27,0,,0.0,0.0,,64.4
黒田彪斗,2020-10,FC東京,26,2,6,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒田彪斗,2020-11,FC東京,26,2,3,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
黒田彪斗,2021-01,FC東京,26,4,9,0,9,55,28,3,50.9,45.5,3,1,0,1,26,3,6,10,43,19,8,32,33.3,3.11,0.11,15.4,53.5
黒田彪斗,2021-02,FC東京,26,11,19,2,8,30,10,2,33.3,26.7,1,0,0,3,20,0,5,2,20,4,10,13,0.0,1.25,0.38,-3.8,45.0
黒田彪斗,2021-03,FC東京,26,2,18,0,3,6,2,2,33.3,0.0,1,0,1,1,4,0,2,0,6,0,0,3,0.0,0.67,0.33,-12.5,0.0
